ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
20415,17,Evelyn Sai,1969-06-16,M,F,20000,1,Clerical,1,2,2964 Holbrook Dr,,1 (11) 500 555-0141,14/02/2019,14/02/2024
20416,20,Dale Goel,1969-12-22,S,M,30000,0,Clerical,1,2,5616 Steele Dr.,,1 (11) 500 555-0121,04/05/2017,31/08/2023
20417,38,Bruce Vazquez,1970-02-11,M,M,30000,0,Clerical,0,2,6592 Bent Tree Lane,,1 (11) 500 555-0178,19/10/2018,19/10/2023
20418,6,Joe Vazquez,1970-04-13,M,M,30000,0,Clerical,0,2,3802 Glenmount Dr.,,1 (11) 500 555-0152,25/05/2017,29/08/2023
20419,35,Billy Romero,1971-04-08,M,M,20000,1,Clerical,1,2,3560 Harvard Dr.,,1 (11) 500 555-0111,09/10/2018,09/10/2023
20420,28,Evelyn Mehta,1971-02-04,M,F,30000,0,Skilled Manual,1,2,3236 Wicker Ave.,,1 (11) 500 555-0117,03/05/2017,05/09/2023
20421,298,Victoria Alexander,2000-07-18,S,F,40000,0,Clerical,1,2,6064 Madrid,,656-555-0189,10/11/2018,10/11/2023
20422,359,Maria Brooks,2000-08-17,S,F,60000,0,Skilled Manual,1,2,8375 Ambush Dr..,,231-555-0159,09/01/2019,09/01/2024
20423,19,Alicia Goel,1972-10-10,S,F,30000,0,Skilled Manual,1,2,7405 Jacqueline Drive,,1 (11) 500 555-0147,18/05/2017,22/09/2023
20424,40,Marie Romero,1972-01-13,M,F,30000,0,Skilled Manual,1,2,6400 St. John Lane,,1 (11) 500 555-0162,06/05/2017,17/09/2023
20425,12,Sabrina Torres,1972-11-17,M,F,30000,0,Skilled Manual,1,2,5145 Redhead Way,,1 (11) 500 555-0161,22/05/2017,05/09/2023
20426,24,Johnathan Perez,1972-10-04,M,M,30000,0,Skilled Manual,1,2,6211 Piedmont Dr,,1 (11) 500 555-0120,04/05/2017,10/09/2023
20427,29,Mario Raje,1973-04-07,S,M,40000,0,Skilled Manual,1,2,3372 Via Cordona,,1 (11) 500 555-0119,28/05/2017,20/02/2024
20429,2,Curtis Gao,1973-04-25,M,M,40000,0,Skilled Manual,1,2,3965 Stony Hill Circle,,1 (11) 500 555-0148,15/05/2017,28/02/2024
20430,22,Maurice Ashe,1974-02-04,M,M,70000,0,Skilled Manual,1,2,1648 Eastgate Lane,,1 (11) 500 555-0119,12/05/2017,27/01/2024
20431,536,Corey Raje,1995-12-09,S,M,40000,0,Skilled Manual,1,2,5696 McFaul Drive,,195-555-0161,29/03/2019,29/03/2024
20434,329,Nathan Sharma,1995-10-13,S,M,60000,0,Skilled Manual,0,2,15 Aspen Drive,,416-555-0128,07/01/2019,07/01/2024
20435,335,Natalie Green,1995-11-26,M,F,60000,0,Skilled Manual,1,2,3470 Augustine Dr.,,314-555-0118,17/01/2019,17/01/2024
20436,352,Anna Barnes,1995-04-26,S,F,60000,0,Skilled Manual,0,2,4444 Pepper Way,,151-555-0118,31/01/2019,31/01/2024
20437,383,Gabriella Howard,1995-10-12,S,F,60000,0,Skilled Manual,0,2,5197 Camino Ricardo,,747-555-0199,13/01/2019,13/01/2024
20438,383,Robert Scott,1995-12-22,S,M,60000,0,Skilled Manual,1,2,8313 Canyon Creek Drive,,683-555-0131,13/10/2018,13/10/2023
20439,329,Chloe Rogers,1993-04-04,M,F,60000,0,Skilled Manual,0,2,3158 B Avenue I,,578-555-0118,28/08/2018,28/08/2023
20440,355,Alexandra Hughes,1993-05-26,S,F,60000,0,Skilled Manual,0,2,4404 Mildred Avenue,,321-555-0162,27/11/2018,27/11/2023
20441,59,Abigail Henderson,1993-10-20,M,F,60000,0,Professional,0,2,3302 Trujillo,# 112,237-555-0174,26/02/2019,26/02/2024
20442,301,Jorge Chen,1993-01-15,M,M,70000,0,Professional,1,2,6730 Green Leaf Drive,,428-555-0160,16/11/2018,16/11/2023
20443,326,Adrian Cox,1996-04-08,S,M,60000,0,Professional,0,2,9525 Canyon Way,,111-555-0171,06/04/2019,06/04/2024
20444,31,Cara Zeng,1975-09-13,S,F,80000,0,Skilled Manual,1,2,5203 Foothill Way,,1 (11) 500 555-0154,30/05/2017,24/01/2024
20445,5,Barbara Deng,1975-10-19,M,F,80000,0,Skilled Manual,1,2,6120 Ethan Ct.,,1 (11) 500 555-0191,21/05/2017,24/01/2024
20446,25,Clayton Rai,1975-02-07,M,M,80000,0,Skilled Manual,1,2,6603 Jennifer Way,,1 (11) 500 555-0149,01/05/2017,19/01/2024
20447,15,Jodi Goel,1976-03-02,S,F,80000,0,Skilled Manual,0,2,3576 Frigate Ct.,,1 (11) 500 555-0163,02/05/2017,27/01/2024
20448,16,Jésus Blanco,1976-02-22,M,M,80000,0,Skilled Manual,1,2,3944 Concord Blvd.,,1 (11) 500 555-0145,22/05/2017,09/01/2024
20449,302,Rachel Walker,1996-04-07,S,F,60000,0,Professional,0,2,2036 Bellwood Court,,395-555-0116,11/01/2019,11/01/2024
20450,5,Edwin Tang,1977-02-10,S,M,70000,0,Professional,1,2,2897 Stonehedge Dr,,1 (11) 500 555-0161,23/05/2017,11/01/2024
20451,10,Kelli Anand,1977-05-15,S,F,70000,0,Professional,1,2,773 Mt. Wilson Place,,1 (11) 500 555-0161,20/05/2017,17/01/2024
20452,39,Kelli Xie,1977-10-11,S,F,70000,0,Professional,0,2,9870 Santa Maria Ct.,,1 (11) 500 555-0149,26/05/2017,12/01/2024
20453,16,Bryant Arun,1978-09-17,M,M,100000,1,Management,1,2,623 Lakespring Place,,1 (11) 500 555-0160,05/08/2018,05/08/2023
20454,26,Fernando Martinez,1978-06-09,S,M,110000,1,Management,1,4,7426 Forest Way,,1 (11) 500 555-0134,01/01/2019,01/01/2024
20456,39,Alfredo Ramos,1978-02-10,S,M,130000,0,Management,1,3,9108 Clear,,1 (11) 500 555-0125,15/05/2017,28/01/2024
20457,545,Alexandra Morris,1994-04-11,M,F,60000,0,Professional,1,2,3545 RiverRock Dr.,,821-555-0116,29/11/2018,29/11/2023
20458,302,Erick Subram,1994-11-14,M,M,60000,0,Professional,1,2,3744 Dalis Drive,,567-555-0166,31/10/2018,31/10/2023
20459,307,Maria Barnes,1994-10-07,M,F,60000,0,Professional,1,2,9056 Mount Dr,,177-555-0199,30/01/2019,30/01/2024
20460,12,Wesley Zeng,1979-03-26,M,M,110000,2,Management,1,1,2321 Wilson Ln.,,1 (11) 500 555-0119,14/08/2018,14/08/2023
20461,361,Mackenzie Nelson,1986-06-21,S,F,150000,0,Management,0,1,"21, avenue Reille",,306-555-0179,03/12/2018,03/12/2023
20462,385,Haley Mitchell,1986-08-24,S,F,160000,0,Management,0,4,7113 Reliez Valley Ct,,388-555-0157,11/12/2018,11/12/2023
20463,314,Jasmine Bryant,1977-08-26,M,F,60000,0,Professional,0,2,8028 39th Avenue,,113-555-0177,20/01/2019,20/01/2024
20464,536,Amy Lu,1977-01-23,M,F,70000,1,Professional,1,0,2613 West I St.,,316-555-0130,25/12/2018,25/12/2023
20465,310,Isabel Henderson,1977-06-09,M,F,80000,1,Management,1,1,8066 Peach Place,,513-555-0118,07/12/2018,07/12/2023
20467,618,Gabrielle Bennett,1976-06-02,M,F,60000,0,Professional,0,2,1233 Vista Bonita,,160-555-0188,23/04/2019,23/04/2024
20468,66,Olivia Richardson,1976-06-05,M,F,60000,0,Professional,0,2,6863 Shakespeare Dr,,114-555-0177,24/10/2017,21/05/2024
20470,62,Melissa Gonzales,1976-08-26,S,F,70000,0,Professional,1,2,2983 Birchbark Place,,811-555-0197,19/10/2017,15/05/2024
20472,536,Edward Coleman,1985-01-20,S,M,90000,4,Professional,1,3,4111 Del Vista Court,,451-555-0175,29/12/2018,29/12/2023
20474,542,Edward Turner,1985-04-05,M,M,100000,1,Management,1,4,6498 Mining Rd.,,364-555-0152,30/01/2019,30/01/2024
20475,307,Blake Martinez,1985-09-26,M,M,110000,2,Management,1,3,564 Greenwood Place,,973-555-0165,12/12/2018,12/12/2023
20476,361,Destiny Long,1985-09-06,S,F,130000,2,Management,0,1,1278 Holly Oak Drive,,524-555-0157,04/12/2018,04/12/2023
20477,361,Brandon Washington,1985-02-17,S,M,130000,2,Management,0,2,7393 Jacaranda Dr.,,248-555-0171,08/01/2019,08/01/2024
20478,58,Jonathan Moore,1984-11-03,M,M,80000,3,Management,0,0,4015 Colton Ln.,,449-555-0139,13/11/2018,13/11/2023
20479,66,Andrew Jackson,1984-05-20,M,M,80000,3,Management,1,0,9476 Hill Top Rd.,,156-555-0149,14/04/2019,14/04/2024
20480,543,Carlos Cox,1982-05-24,S,M,40000,2,Skilled Manual,1,2,1407 Leslie Ave.,,301-555-0179,18/01/2019,18/01/2024
20481,345,Jordan Edwards,1982-03-07,M,M,40000,2,Skilled Manual,1,2,6898 Roxie Lane,,301-555-0135,28/01/2019,28/01/2024
20482,612,Gina Diaz,1982-04-22,S,F,70000,0,Professional,0,1,9889 Matterhorn Court,,292-555-0118,27/12/2018,27/12/2023
20483,64,Austin Kumar,1982-03-10,M,M,70000,0,Skilled Manual,1,1,2846 Thomas Ave,,216-555-0183,08/11/2017,26/06/2024
20484,352,Gabriella Morgan,1962-02-22,S,F,50000,0,Management,0,2,531 MacArthur Ave,,361-555-0185,22/01/2019,22/01/2024
20485,338,Richard Reed,1962-07-15,M,M,50000,0,Management,1,2,2461 Orangewood Court,,271-555-0118,09/01/2019,09/01/2024
20486,385,Jack Butler,1962-09-10,M,M,60000,0,Management,1,2,8396 Grand Ct,,193-555-0187,24/03/2019,24/03/2024
20487,609,Alexander White,1962-03-04,M,M,60000,0,Management,1,2,9186 Sandalwood Dr.,,323-555-0138,02/11/2018,02/11/2023
20489,626,Jacob Davis,1962-10-08,S,M,70000,0,Management,1,2,1619 Stillman Court,,629-555-0119,25/10/2018,25/10/2023
20492,54,Madison Martin,1963-02-13,M,F,70000,0,Management,1,2,4472 Galveston Ct.,,590-555-0124,04/08/2018,04/08/2023
20494,329,Jesse Peterson,1963-06-14,M,M,80000,0,Management,1,2,5556 Riverland Dr.,,822-555-0198,05/09/2018,05/09/2023
20495,302,Wesley Wang,1963-09-11,M,M,80000,0,Management,0,2,9151 Napa C.,,594-555-0140,20/12/2018,20/12/2023
20496,316,Jada Roberts,1963-09-04,M,F,90000,0,Management,0,2,2362 Cook Pkwy,,331-555-0144,23/01/2019,23/01/2024
20497,302,Francisco Javier Castrejón,1964-03-04,M,F,30000,0,Clerical,0,2,1238 Joan Ave.,,263-555-0185,01/09/2018,01/09/2023
20498,57,Miguel Phillips,1964-05-11,M,M,40000,0,Professional,0,2,8624 Valley Blvd.,,556-555-0131,31/01/2019,31/01/2024
20500,60,Morgan Butler,1964-04-26,M,F,40000,0,Professional,0,2,1092 Boxer Blvd,,754-555-0134,25/10/2018,25/10/2023
20501,638,Morgan Nelson,1964-09-16,M,F,70000,0,Management,1,2,6682 B Way,,122-555-0152,29/01/2019,29/01/2024
20502,315,John Harris,1964-04-26,M,M,70000,0,Management,1,2,4435 Ban Bridge Pl.,,245-555-0195,22/10/2018,22/10/2023
20503,301,Tony Jai,1965-03-03,M,M,40000,0,Professional,0,2,5415 San Gabriel Dr.,,291-555-0140,19/10/2018,19/10/2023
20504,334,Rakesh Tangirala,1965-09-06,M,F,40000,0,Professional,0,2,6270 North Star Dr.,,702-555-0118,08/03/2019,08/03/2024
20505,385,Alexa Cox,1965-05-10,M,F,40000,0,Professional,0,2,6537 N Ranchford Court,,327-555-0116,06/10/2018,06/10/2023
20506,634,Paige Bradley,1965-04-15,M,F,40000,0,Professional,0,2,3354 Texas Way,,443-555-0183,04/09/2018,04/09/2023
20507,642,Joshua Anderson,1965-02-15,M,M,70000,0,Management,0,2,3148 Rose Street,,307-555-0182,16/12/2018,16/12/2023
20509,329,Alexandria Murphy,1965-04-21,M,F,70000,0,Management,1,2,2923 St Paul Circle,,116-555-0116,02/11/2018,02/11/2023
20512,339,Sydney Parker,1967-03-09,M,F,70000,1,Professional,1,1,2782 Pacific,,610-555-0111,27/09/2018,27/09/2023
20513,607,Joseph Smith,1967-02-03,S,M,70000,1,Professional,1,1,3397 Rancho View Drive,,611-555-0198,30/09/2018,30/09/2023
20514,644,Hannah Griffin,1967-05-04,M,F,70000,1,Professional,1,1,9014 Brownstone Rd.,,500-555-0128,28/03/2019,28/03/2024
20515,369,Jenna Edwards,1967-03-27,S,F,70000,1,Professional,1,1,1159 Filling Ave.,,544-555-0111,22/12/2018,22/12/2023
20516,383,Gabriel Russell,1967-08-02,M,M,70000,1,Professional,1,1,7869 Sea Point Way,,161-555-0156,14/04/2019,14/04/2024
20517,54,Amber Edwards,1967-12-11,M,F,70000,1,Professional,1,1,6713 Appalachian Drive,,684-555-0160,22/12/2018,22/12/2023
20518,307,Desiree Sanz,1967-10-24,M,F,70000,1,Professional,1,1,1881 Pinehurst Court,,423-555-0189,15/02/2019,15/02/2024
20520,611,Cassandra Srini,1968-06-11,S,F,40000,1,Professional,1,2,9838 Carob Way,,561-555-0127,30/09/2018,30/09/2023
20522,322,Kevin Parker,1968-12-08,M,M,60000,1,Management,1,0,7725 Cambelback Pl.,,137-555-0117,17/02/2019,17/02/2024
20524,539,Angelica Jenkins,1969-04-05,S,F,60000,1,Professional,1,2,6489 Palms,,173-555-0120,29/11/2018,29/11/2023
20525,298,James Kumar,1969-08-22,M,M,60000,1,Management,1,0,9737 Boxwood Dr,,986-555-0139,11/01/2019,11/01/2024
20526,335,Brittany Alexander,1969-05-27,S,F,60000,1,Professional,1,0,3106 Maywood Ln,,804-555-0125,28/01/2019,28/01/2024
20527,345,Sydney Harris,1969-03-18,M,F,70000,1,Professional,1,2,2601 D Bel Air Drive,,433-555-0113,23/01/2019,23/01/2024
20528,53,Mason Adams,1970-10-05,M,M,40000,1,Skilled Manual,1,2,9127 Grenola Dr.,,168-555-0134,07/09/2018,07/09/2023
20529,609,Destiny Jackson,1970-11-27,S,F,60000,1,Professional,0,2,5024 Countrywood Ct.,,171-555-0158,07/01/2019,07/01/2024
20530,552,Mariah Jenkins,1970-04-03,M,F,60000,1,Professional,1,2,4475 Terra Calitina,,924-555-0164,01/11/2018,01/11/2023
20533,315,Luis Perry,1970-09-07,M,M,60000,1,Professional,1,1,2268 Cobblestone Ct,,714-555-0144,05/02/2019,05/02/2024
20534,325,Dalton Lopez,1970-03-13,M,M,60000,1,Professional,1,1,7412 N. Civic Drive,,323-555-0179,21/03/2019,21/03/2024
20535,331,Riley Torres,1970-02-12,M,F,70000,2,Professional,1,1,6142 Kentucky Drive,,485-555-0126,22/04/2019,22/04/2024
20536,361,Taylor Gray,1970-02-10,S,F,80000,1,Management,1,1,3632 Bank Way,,185-555-0180,22/04/2019,22/04/2024
20537,372,Thomas Evans,1970-05-15,S,M,80000,1,Management,1,1,492 Pierce Court,,592-555-0142,02/08/2018,02/08/2023
20538,642,Hailey Bennett,1971-08-16,M,F,60000,1,Professional,1,1,3972 Almond Drive,,788-555-0196,13/04/2019,13/04/2024
20539,648,Luis Baker,1971-09-21,M,M,60000,1,Professional,1,1,1178 Sandy Blvd.,,263-555-0110,26/03/2019,26/03/2024
20541,315,Allison Hernandez,1971-09-02,M,F,60000,1,Professional,0,2,19 Fieldcrest Dr.,,882-555-0115,08/01/2019,08/01/2024
20542,336,Hailey Green,1971-05-08,M,F,60000,1,Professional,1,2,7315 W. Holly Drive,,326-555-0172,16/02/2019,16/02/2024
20543,383,Seth Miller,1971-02-16,M,M,70000,2,Professional,0,2,6359 Mozden Lane,,112-555-0110,31/01/2019,31/01/2024
20544,627,Dalton Hall,1972-10-26,M,M,70000,1,Skilled Manual,0,2,7239 Green Leaf Drive,,484-555-0195,07/01/2019,07/01/2024
20545,623,Vanessa Butler,1972-08-21,S,F,70000,1,Skilled Manual,0,3,8922 Preston Ct,,863-555-0184,15/02/2019,15/02/2024
20546,43,Ruth Fernandez,1972-10-26,M,F,60000,1,Professional,0,2,7239 Green Leaf Drive,,701-555-0131,03/11/2017,17/05/2024
20547,56,Ethan Chen,1973-09-07,M,M,70000,3,Professional,1,1,5960 Cross Road,# 20,911-555-0117,07/03/2019,07/03/2024
20548,152,Phillip Rodriguez,1977-11-02,M,M,120000,4,Professional,1,4,Wallstr 348,,1 (11) 500 555-0169,05/10/2017,24/05/2024
20549,147,Jennifer Morris,1977-05-09,M,F,130000,4,Professional,1,2,Auf dem Ufer 4,,1 (11) 500 555-0164,29/10/2017,01/05/2024
20550,235,Mohamed Pal,1977-12-20,M,F,150000,3,Professional,1,3,3633 Stratton Circle,,1 (11) 500 555-0174,11/11/2018,11/11/2023
20552,259,Heather Liang,1977-02-20,M,F,150000,4,Professional,1,3,6228 RaceCourt,,1 (11) 500 555-0167,02/12/2016,05/06/2024
20554,165,Donna Tang,1976-03-14,M,F,120000,4,Professional,1,4,Lützowplatz 5938,,1 (11) 500 555-0161,29/10/2018,29/10/2023
20555,118,Kelvin Raje,1976-09-12,M,M,120000,4,Professional,0,4,Parise Straße 1551,,1 (11) 500 555-0132,12/10/2017,10/05/2024
20556,158,Glenn Sun,1976-12-02,M,M,120000,4,Professional,1,4,Helsenbergbogen 2,,1 (11) 500 555-0180,25/10/2017,05/05/2024
20557,231,Lindsay Lal,1976-08-15,M,F,120000,4,Professional,1,4,6985 Countrywood Ct,,1 (11) 500 555-0176,08/04/2019,08/04/2024
20558,271,Brianna Stewart,1976-06-03,M,F,170000,3,Professional,1,4,1996 Glenhaven Ave South,,1 (11) 500 555-0112,07/01/2017,14/06/2024
20559,190,Isabella Diaz,1975-10-20,M,F,110000,4,Professional,1,4,"4011, rue de Longchamp",,1 (11) 500 555-0183,16/09/2018,16/09/2023
20560,127,Mindy Raji,1975-12-09,M,F,110000,4,Professional,1,4,Postfach 99 01 01,,1 (11) 500 555-0149,14/10/2017,09/05/2024
20561,233,Willie Liu,1975-05-23,S,M,130000,4,Professional,0,3,2291 Kreuger Drive,,1 (11) 500 555-0116,04/02/2017,21/06/2024
20562,237,Jim Rodman,1975-09-13,M,F,130000,4,Professional,1,3,2377 Joyce Dr,,899-555-0100,14/02/2017,24/06/2024
20563,173,Kendra Blanco,1964-08-25,M,F,110000,4,Management,1,4,Postfach 77 06 06,,1 (11) 500 555-0185,15/12/2018,15/12/2023
20564,235,Jessie Gao,1964-10-28,S,M,130000,4,Management,0,3,6564 Bellwood Dr,,1 (11) 500 555-0114,03/03/2017,07/06/2024
20565,244,Tasha Yuan,1964-05-11,M,F,130000,4,Management,1,4,8624 Valley Blvd.,,1 (11) 500 555-0178,10/01/2019,10/01/2024
20566,232,George Mehta,1965-02-11,M,M,110000,4,Management,0,4,4848 Lighthouse Way,,1 (11) 500 555-0171,08/01/2019,08/01/2024
20567,259,Nicolas Anand,1965-08-15,M,M,130000,4,Professional,0,4,6154 Geneva Ave.,,1 (11) 500 555-0115,26/05/2017,03/06/2024
20568,196,Dustin Raji,1966-06-18,M,M,90000,0,Professional,0,2,"36, avenue de la Gare",,1 (11) 500 555-0129,29/11/2018,29/11/2023
20569,237,Patricia Patel,1966-11-19,M,F,130000,4,Professional,1,4,1192 A St.,,1 (11) 500 555-0114,06/05/2017,15/06/2024
20570,254,George Martinez,1966-08-11,M,M,130000,4,Professional,1,4,6155 Hawkridge Terr.,,1 (11) 500 555-0168,19/10/2018,19/10/2023
20571,279,Allison Gray,1966-10-12,S,F,170000,4,Management,0,4,7735 Mt Hood Circle,,1 (11) 500 555-0145,08/04/2019,08/04/2024
20572,171,Caroline Diaz,1973-07-24,M,F,80000,2,Professional,1,2,Erlenweg 74,,1 (11) 500 555-0111,20/02/2019,20/02/2024
20574,150,Brett Patel,1974-11-14,M,M,130000,4,Professional,1,4,Curieweg 2,,1 (11) 500 555-0176,31/10/2018,31/10/2023
20575,256,Stacey Cai,1974-03-15,M,F,130000,5,Professional,1,2,6183 Pinecrest Rd.,,1 (11) 500 555-0184,13/06/2017,17/06/2024
20576,256,Johnathan Kapoor,1974-06-26,S,M,130000,5,Professional,0,2,797 Seascape Circle,,1 (11) 500 555-0174,04/07/2017,05/06/2024
20577,259,Sheila Romero,1974-11-27,M,F,130000,5,Professional,1,2,4864 A St.,,1 (11) 500 555-0181,02/07/2017,06/06/2024
20580,201,Ernest Huang,1972-03-15,S,M,80000,1,Professional,1,2,"28bis, boulevard du Montparnasse",,1 (11) 500 555-0126,14/09/2018,14/09/2023
20582,209,Desiree Bradley,1972-11-06,S,F,80000,1,Professional,1,2,"7055, rue de Longchamp",,1 (11) 500 555-0140,28/01/2019,28/01/2024
20583,132,Kristen Wang,1971-09-20,M,F,90000,1,Professional,1,2,Am Kreuz 123,,1 (11) 500 555-0120,10/12/2018,10/12/2023
20584,176,Molly Schmidt,1971-04-26,S,F,110000,5,Professional,1,2,Auf der Krone 4224,,1 (11) 500 555-0144,16/10/2017,28/05/2024
20585,261,Emily Lee,1971-05-19,M,F,130000,5,Professional,1,3,9600 Sweeney Road,,1 (11) 500 555-0118,28/02/2019,28/02/2024
20586,206,Clayton Zhao,1970-10-17,M,M,90000,1,Management,1,3,"996, rue Maillard",,1 (11) 500 555-0161,30/11/2018,30/11/2023
20588,262,Nancy Raman,1970-03-25,M,F,150000,5,Management,1,4,4295 Bentley St.,,1 (11) 500 555-0116,23/08/2018,23/08/2023
20590,131,Todd Zhang,1969-03-19,M,M,100000,4,Management,1,4,Marienplatz 25,,1 (11) 500 555-0119,01/11/2017,18/05/2024
20591,150,Kara Tang,1969-03-16,M,F,120000,5,Management,1,3,Heiderweg 4982,,1 (11) 500 555-0172,30/08/2018,30/08/2023
20592,257,Jorge Liu,1969-09-21,M,M,160000,5,Management,1,4,399 Orange Street,,1 (11) 500 555-0195,27/07/2017,17/06/2024
20593,211,Joel Jordan,1968-10-23,M,M,80000,1,Management,1,4,"21, avenue de la Gare",,1 (11) 500 555-0154,28/02/2019,28/02/2024
20594,205,Arthur Torres,1968-03-23,M,M,80000,1,Management,1,4,"22, rue Henri Gagnon",,1 (11) 500 555-0153,01/10/2018,01/10/2023
20595,222,Karla Andersen,1968-05-02,S,F,80000,1,Management,1,4,"65, boulevard Tremblay",,1 (11) 500 555-0181,11/01/2019,11/01/2024
20596,266,Janet Ramos,1968-08-17,M,F,130000,5,Professional,1,4,2815 Poor Ridge Court,,1 (11) 500 555-0159,30/09/2018,30/09/2023
20597,182,Carly Beck,1967-10-26,M,F,90000,0,Skilled Manual,0,2,"2454, rue Lamarck",,1 (11) 500 555-0188,12/12/2018,12/12/2023
20598,155,Jackson Powell,1967-05-21,M,M,100000,5,Professional,1,0,Heiderplatz 918,,1 (11) 500 555-0150,07/11/2017,16/05/2024
20599,241,Kyle Wang,1967-06-12,M,M,120000,5,Management,0,4,5404 Panoramic Ave,,1 (11) 500 555-0131,14/02/2019,14/02/2024
20600,9,Dennis Hu,1995-01-28,S,M,70000,0,Professional,0,2,2383 Mt. Davidson Court,,1 (11) 500 555-0120,04/05/2017,19/01/2024
20602,15,Casey Moreno,1996-08-27,S,M,70000,0,Professional,0,3,557 Diver Way,,1 (11) 500 555-0142,12/10/2018,12/10/2023
20603,31,Henry Sullivan,1996-01-03,S,M,70000,0,Professional,1,3,4429 Pine Creek Way,,1 (11) 500 555-0186,24/10/2018,24/10/2023
20604,31,Harold Martinez,1994-04-13,S,M,60000,0,Professional,0,4,4302 Oakleaf Ct.,,1 (11) 500 555-0159,03/03/2019,03/03/2024
20605,32,Kevin Yang,1995-02-03,S,M,80000,0,Professional,1,3,6155 Vista Oak Dr,,1 (11) 500 555-0152,27/10/2018,27/10/2023
20606,40,Jocelyn Coleman,1994-07-26,M,F,70000,0,Professional,1,4,756 Palm Dr,,1 (11) 500 555-0137,12/05/2017,20/01/2024
20608,39,Cara Hu,1993-11-18,S,F,100000,5,Management,1,2,7114 SeaView Court,,1 (11) 500 555-0155,09/05/2017,28/01/2024
20609,13,Fernando Bryant,1993-04-05,M,M,100000,5,Management,1,2,1790 Holton Court,,1 (11) 500 555-0160,28/05/2017,05/01/2024
20610,8,Jessie Zhou,1993-03-10,M,M,110000,5,Management,1,3,537 Panoramic Avenue,,1 (11) 500 555-0155,13/05/2017,24/01/2024
20611,16,Carla Sullivan,1993-10-19,M,F,110000,5,Management,0,3,4976 Norris Court,,1 (11) 500 555-0162,01/05/2017,29/01/2024
20612,37,Colin Yang,1993-05-01,M,M,110000,5,Management,1,3,3230 Virginia Hills,,1 (11) 500 555-0158,23/05/2017,07/01/2024
20613,27,Lindsay Raje,1993-10-14,M,F,110000,5,Management,1,3,9856 Gonzalez Ct.,,1 (11) 500 555-0162,18/05/2017,16/01/2024
20614,10,Gregory Shan,1993-07-05,S,M,110000,5,Management,1,3,2801 San Ramon Road,,1 (11) 500 555-0188,15/05/2017,12/01/2024
20615,8,Laura Wu,1993-10-21,S,F,110000,5,Management,1,3,4746 Clear Court,# 61,1 (11) 500 555-0188,22/05/2017,04/01/2024
20616,9,Kristi Serrano,1993-02-12,S,F,120000,5,Professional,1,4,8027 Blue Cr,,1 (11) 500 555-0148,02/06/2017,04/01/2024
20617,33,Chloe Johnson,1992-05-28,S,F,100000,5,Management,1,3,8966 Keywood Ct,,1 (11) 500 555-0112,22/06/2017,19/02/2024
20618,22,Marie Rubio,1991-07-15,S,F,80000,0,Professional,1,4,3563 Mulberry,,1 (11) 500 555-0123,06/09/2018,06/09/2023
20620,19,Victoria Cook,1991-02-04,S,F,90000,0,Professional,0,3,6526 Edie Ct.,,1 (11) 500 555-0167,21/06/2017,25/02/2024
20621,14,Meredith Alonso,1992-02-06,M,F,120000,5,Professional,0,4,9770 Brandywine Way,,1 (11) 500 555-0189,08/06/2017,08/02/2024
20622,20,Jerome Suarez,1992-07-03,M,M,120000,5,Professional,1,4,5585 Antone Court,,1 (11) 500 555-0193,27/06/2017,12/02/2024
20623,16,Ruth Garcia,1992-06-01,M,F,130000,5,Management,1,4,4210 Band Court,,1 (11) 500 555-0197,14/06/2017,25/02/2024
20624,23,Deborah Shan,1991-04-15,S,F,100000,5,Management,1,3,1162 Park Glenn,,1 (11) 500 555-0159,19/06/2017,27/02/2024
20625,15,Rafael Yuan,1991-05-13,M,M,100000,5,Management,1,3,7393 N Ranchford Court,,1 (11) 500 555-0156,24/06/2017,09/02/2024
20626,18,Jarrod Sara,1991-02-14,M,M,100000,5,Management,1,4,7820 S. Rising Ave,,1 (11) 500 555-0141,10/06/2017,16/02/2024
20627,38,Theresa Navarro,1990-04-02,M,F,110000,5,Management,1,4,1626 Green Valley Road,,1 (11) 500 555-0116,17/06/2017,24/02/2024
20628,12,Rodney Gutierrez,1990-11-25,S,M,120000,5,Professional,1,4,6841 Monti Dr.,,1 (11) 500 555-0187,15/06/2017,06/02/2024
20629,11,Bonnie Raje,1990-03-02,M,F,120000,5,Professional,1,4,8162 Olympic Dr.,,1 (11) 500 555-0112,06/06/2017,01/02/2024
20631,26,Gerald Dominguez,1990-10-16,S,M,130000,5,Professional,1,4,4998 Tahoe Place,,1 (11) 500 555-0171,31/12/2018,31/12/2023
20632,69,Marcus Stewart,1984-08-05,S,M,80000,3,Professional,1,1,4900 La Salle St.,,233-555-0162,28/03/2019,28/03/2024
20633,623,Luke Collins,1984-02-08,M,M,90000,5,Professional,1,3,5618 Mill Rd.,,167-555-0111,06/04/2019,06/04/2024
20634,637,Stephanie Bryant,1984-08-07,M,F,100000,2,Professional,1,0,5651 San Benito Drive,,741-555-0155,09/10/2018,09/10/2023
