ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
27849,220,Dalton Adams,1975-05-05,M,M,20000,0,Clerical,1,0,"3738, chaussée de Tournai",,1 (11) 500 555-0111,10/05/2019 00:00,10/05/2024
27855,121,Lisa Ye,1961-12-22,S,F,20000,0,Manual,0,0,Carlsplatz 45,,1 (11) 500 555-0112,05/05/2019 00:00,05/05/2024
27870,40,Ryan Davis,1999-07-18,S,M,10000,1,Manual,1,0,3966 Mahogany Way,,1 (11) 500 555-0178,15/05/2019 00:00,15/05/2024
27886,222,Denise Gonzalez,1980-09-24,S,F,10000,1,Manual,1,1,"80, avenue de Malakoff",,1 (11) 500 555-0116,09/05/2019 00:00,09/05/2024
27925,238,Adam Butler,1977-02-10,S,M,150000,3,Professional,0,4,4799 Buena Vista,,1 (11) 500 555-0118,16/05/2019 00:00,16/05/2024
27931,138,Tabitha Patel,1975-07-18,M,F,110000,4,Professional,1,4,Wertheimer Straße 899,,1 (11) 500 555-0171,25/05/2019 00:00,25/05/2024
27933,223,Amber Evans,1974-02-19,S,F,80000,1,Professional,0,2,"9363, rue Saint-Lazare",,1 (11) 500 555-0131,23/05/2019 00:00,23/05/2024
27946,272,Katie Holt,1974-05-03,M,F,170000,4,Professional,0,4,9355 Stanley Dollar Dr.,,1 (11) 500 555-0195,22/05/2019 00:00,22/05/2024
27950,184,Shannon Sanz,1972-04-28,M,M,80000,1,Professional,1,2,"74, rue Descartes",,1 (11) 500 555-0122,09/05/2019 00:00,09/05/2024
27969,20,Bryant Patel,1996-09-28,M,M,80000,0,Professional,1,2,7107 Vista Valley Rd.,,1 (11) 500 555-0117,28/05/2019 00:00,28/05/2024
27971,4,Jodi Jai,1994-03-01,S,F,80000,0,Professional,0,3,7446 The Alameda,,1 (11) 500 555-0121,02/05/2019 00:00,02/05/2024
27972,13,Leonard Smith,1993-08-02,M,M,90000,0,Professional,1,3,8483 Arizona Drive,,128-555-0100,26/05/2019 00:00,26/05/2024
27973,37,Randall Serrano,1993-11-26,M,M,100000,5,Management,1,2,1095 Collins Drive,,1 (11) 500 555-0182,27/05/2019 00:00,27/05/2024
27974,23,Dustin Shen,1993-05-22,S,M,160000,5,Management,1,4,5469 Poor Ridge Court,,1 (11) 500 555-0110,19/05/2019 00:00,19/05/2024
27977,6,Jerome Alonso,1992-04-23,S,M,100000,5,Management,0,3,7805 Peabody Road,,1 (11) 500 555-0162,12/05/2019 00:00,12/05/2024
27982,3,Cesar Perez,1992-09-11,S,M,120000,5,Professional,0,4,7106 Cynthia Drive,,1 (11) 500 555-0118,05/05/2019 00:00,05/05/2024
27983,28,Ruben Saunders,1991-10-21,S,M,100000,5,Management,0,3,4796 Aster Dr,,1 (11) 500 555-0151,03/05/2019 00:00,03/05/2024
27984,24,Rebekah Ramos,1991-03-02,S,F,100000,5,Management,1,4,Erlenweg 6664,,1 (11) 500 555-0165,31/05/2019 00:00,31/05/2024
27985,7,Michele Shen,1990-07-10,S,F,100000,5,Professional,0,4,4200 Greenbrook Dr.,,1 (11) 500 555-0116,20/05/2019 00:00,20/05/2024
27992,548,Dylan Taylor,1968-09-10,S,M,30000,0,Professional,1,2,9988 Belmont,,303-555-0180,22/05/2019 00:00,22/05/2024
27997,302,Lydia Malhotra,1957-09-25,S,F,50000,0,Management,0,2,1805 Gallagher Circle,,236-555-0166,04/05/2019 00:00,04/05/2024
27999,547,Nathan Shan,1958-04-24,S,M,60000,0,Management,0,2,8600 Jocular,,113-555-0134,13/05/2019 00:00,13/05/2024
28026,352,Paige Ross,1967-01-26,M,F,40000,1,Professional,0,2,796 Rain Drop Circle,,424-555-0112,30/05/2019 00:00,30/05/2024
28027,69,Destiny Hughes,1967-11-06,M,F,40000,1,Professional,0,2,2305 Ravenwood Drive,,117-555-0172,10/05/2019 00:00,10/05/2024
28033,302,Gavin Jenkins,1967-02-20,S,M,70000,1,Management,1,1,3173 Darlene Drive,,942-555-0120,02/05/2019 00:00,02/05/2024
28048,335,Samuel Powell,1970-10-10,M,M,70000,2,Professional,1,1,8813 Driving Dr,,258-555-0112,03/05/2019 00:00,03/05/2024
28052,611,Franklin Li,1971-08-23,M,M,60000,1,Professional,1,2,1771 Coastal Blvd.,,746-555-0127,07/05/2019 00:00,07/05/2024
28056,644,Alex Gray,1972-11-12,M,M,70000,1,Skilled Manual,1,2,3598 Wildberry Court,,909-555-0170,30/05/2019 00:00,30/05/2024
28069,66,Jacob Johnson,1992-07-03,S,M,80000,0,Management,0,1,2219 Dewing Avenue,,769-555-0172,30/05/2019 00:00,30/05/2024
28072,53,Alyssa Morris,1988-02-19,M,F,80000,0,Management,0,1,4187 Banbury Loop,,722-555-0183,01/05/2019 00:00,01/05/2024
28075,641,Edward Jones,1987-02-14,S,M,110000,1,Management,0,1,7820 S. Rising Ave,,488-555-0131,26/05/2019 00:00,26/05/2024
28091,10,Valerie Liang,1964-06-25,S,F,20000,0,Skilled Manual,1,2,7040 Santa Fe Street,,1 (11) 500 555-0177,28/05/2019 00:00,28/05/2024
28098,39,Roger Zhu,1967-01-25,M,M,30000,0,Clerical,0,2,3797 Mt. Wilson Way,,1 (11) 500 555-0164,14/05/2019 00:00,14/05/2024
28121,69,Julia Robinson,1995-02-15,M,F,40000,0,Skilled Manual,1,2,4551 Thistle Circle,,479-555-0156,09/05/2019 00:00,09/05/2024
28124,314,Mackenzie Kelly,1995-07-02,M,F,40000,0,Skilled Manual,1,2,9603 Houston Ct,,300-555-0149,31/05/2019 00:00,31/05/2024
28153,59,Mackenzie Torres,1983-03-24,S,F,70000,2,Professional,1,2,9277 Santa Rita Dr,,906-555-0196,06/05/2019 00:00,06/05/2024
28160,51,Melanie Reed,1982-09-10,S,F,70000,0,Professional,0,1,6897 Deerfield Dr.,,816-555-0198,29/05/2019 00:00,29/05/2024
28219,6,Chad Goel,1987-04-19,S,M,80000,5,Management,1,3,4666 Sierra Ridge,,1 (11) 500 555-0145,27/05/2019 00:00,27/05/2024
28220,26,Kelsey Xu,1986-09-20,S,F,80000,5,Professional,0,4,4769 Mt. View Dr.,,1 (11) 500 555-0196,19/05/2019 00:00,19/05/2024
28263,616,Jonathan Lee,1981-05-07,M,M,80000,4,Professional,1,3,5474 Jason Ct.,,706-555-0174,22/05/2019 00:00,22/05/2024
28265,548,Shirleen Travers,1981-08-25,S,M,90000,3,Professional,1,2,2791 Orchard View Ave.,,549-555-0158,31/05/2019 00:00,31/05/2024
28272,66,Hunter Jai,1975-10-16,M,M,70000,3,Professional,1,1,9621 Alamo Court,,552-555-0114,15/05/2019 00:00,15/05/2024
28310,36,Ross Sanchez,1987-05-24,M,M,90000,4,Professional,0,0,4572 Fitzpatrick Drive,,1 (11) 500 555-0147,10/05/2019 00:00,10/05/2024
28375,247,Kathleen Diaz,1986-11-11,S,F,20000,1,Manual,0,1,9121 Pinnacle Drive,,1 (11) 500 555-0143,06/05/2019 00:00,06/05/2024
28380,225,Lindsay Goel,1985-02-04,S,F,10000,3,Manual,0,2,"11, rue du Puits Dixme",,1 (11) 500 555-0113,04/05/2019 00:00,04/05/2024
28386,250,Sergio Subram,1984-03-20,M,M,10000,2,Manual,1,1,5174 Ham Court,,1 (11) 500 555-0166,06/05/2019 00:00,06/05/2024
28387,269,Roberto Alvarez,1984-03-09,M,M,10000,2,Manual,1,1,1739 Breaker Dr.,,1 (11) 500 555-0147,21/05/2019 00:00,21/05/2024
28399,250,Dale Deng,1983-07-19,M,M,30000,2,Clerical,1,0,6628 Ranch Drive,Box 21,1 (11) 500 555-0122,01/05/2019 00:00,01/05/2024
28424,233,Neil Romero,1997-01-20,S,M,30000,0,Clerical,0,1,4657 Price Lane,,1 (11) 500 555-0137,16/05/2019 00:00,16/05/2024
28425,241,Gilbert Nara,1997-09-21,S,M,30000,0,Clerical,1,1,4478 W Lake Drive,,1 (11) 500 555-0149,04/05/2019 00:00,04/05/2024
28427,247,Yolanda Deng,1997-04-10,S,F,30000,0,Clerical,0,1,1979 Driving Drive,,1 (11) 500 555-0151,14/05/2019 00:00,14/05/2024
28428,259,Ebony Alvarez,1997-06-09,S,F,30000,0,Clerical,1,1,620 Woodside Ct.,,1 (11) 500 555-0136,23/05/2019 00:00,23/05/2024
28432,147,Bruce Carlson,1995-06-24,S,M,20000,0,Manual,0,1,Am Gallberg 2482,,1 (11) 500 555-0144,01/05/2019 00:00,01/05/2024
28436,247,Derrick Carlson,1996-06-01,S,M,30000,0,Clerical,0,1,8168 Lorie Lane,,1 (11) 500 555-0118,03/05/2019 00:00,03/05/2024
28445,154,Shaun She,1995-12-19,S,M,30000,0,Clerical,0,1,Bundesallee 5511,,1 (11) 500 555-0190,13/05/2019 00:00,13/05/2024
28451,239,Nichole Chander,1982-08-04,M,F,20000,0,Manual,0,0,2986 Cleveland Avenue,,1 (11) 500 555-0182,08/05/2019 00:00,08/05/2024
28461,128,Joe Dominguez,1977-09-17,M,M,10000,0,Manual,1,0,Hauptstr 6039,,1 (11) 500 555-0144,21/05/2019 00:00,21/05/2024
28476,197,Bradley Xie,1961-10-12,S,M,10000,0,Manual,0,1,"15, rue de Cambrai",,1 (11) 500 555-0152,07/05/2019 00:00,07/05/2024
28550,180,Wayne Andersen,1992-12-19,S,M,10000,0,Manual,1,2,"8040, rue de la Centenaire",,1 (11) 500 555-0130,14/05/2019 00:00,14/05/2024
28552,266,Holly Subram,1992-10-14,S,F,20000,0,Manual,0,2,8764 Mt. Pisgah,,1 (11) 500 555-0197,19/05/2019 00:00,19/05/2024
28561,271,Carlos Kelly,1991-10-15,S,M,10000,0,Manual,0,2,3804 Dayton Court,,1 (11) 500 555-0166,26/05/2019 00:00,26/05/2024
28564,131,Alisha Deng,1992-09-10,S,F,40000,2,Clerical,1,0,Postfach 22 99 99,,1 (11) 500 555-0197,31/05/2019 00:00,31/05/2024
28567,223,Ann Kapoor,1991-12-23,S,F,20000,0,Manual,0,2,"834, rue Mazagran",,1 (11) 500 555-0175,03/05/2019 00:00,03/05/2024
28568,175,Daisy Alonso,1990-04-13,M,F,40000,2,Clerical,1,0,Buergermeister-ulrich-str 4111,,1 (11) 500 555-0126,26/05/2019 00:00,26/05/2024
28576,616,Sunil Uppal,1986-04-06,M,M,80000,0,Skilled Manual,0,0,1256 Liscome Way,,106-555-0128,01/05/2019 00:00,01/05/2024
28608,69,Brian Richardson,1976-04-02,S,M,20000,0,Clerical,0,2,3763 Anderson Way,,763-555-0199,15/05/2019 00:00,15/05/2024
28613,616,James Campbell,1976-06-20,M,M,30000,0,Skilled Manual,1,2,4465 Bundros Court,,123-555-0142,28/05/2019 00:00,28/05/2024
28681,627,Victoria Johnson,1986-03-18,M,F,60000,0,Professional,1,0,3785 Treat Blvd.,,958-555-0186,06/05/2019 00:00,06/05/2024
28700,172,Summer Garcia,1989-04-22,S,F,40000,0,Clerical,0,0,Königstr 527,,1 (11) 500 555-0186,01/05/2019 00:00,01/05/2024
28701,150,Felicia Gill,1989-09-28,S,F,40000,0,Clerical,0,0,Postfach 2 77 77,,1 (11) 500 555-0187,02/05/2019 00:00,02/05/2024
28702,129,Danny Martin,1989-08-06,S,M,60000,0,Skilled Manual,0,0,Auf dem Ufer 164,,1 (11) 500 555-0184,21/05/2019 00:00,21/05/2024
28721,25,Jaclyn Lin,1984-09-03,M,F,60000,3,Professional,0,2,2562 Meadowbrook Drive,,1 (11) 500 555-0136,02/05/2019 00:00,02/05/2024
28726,168,Kelli Liang,2000-06-16,S,F,20000,0,Manual,0,2,Heideweg 2459,,1 (11) 500 555-0156,27/05/2019 00:00,27/05/2024
28744,153,Jenny Xu,1992-07-05,S,F,30000,0,Manual,0,1,Hunzinger Allee 193,,1 (11) 500 555-0113,04/05/2019 00:00,04/05/2024
28745,259,Geoffrey Rana,1991-08-25,S,M,10000,0,Manual,0,2,5712 Shady Lane,,1 (11) 500 555-0151,28/05/2019 00:00,28/05/2024
28768,612,Emmanuel Rodriguez,1986-07-04,S,M,80000,0,Skilled Manual,0,0,9741 Forte Way,,226-555-0110,04/05/2019 00:00,04/05/2024
28777,648,Brittany Wood,1975-06-17,S,F,20000,0,Clerical,1,2,8798 Valley Manor,,766-555-0133,27/05/2019 00:00,27/05/2024
28800,302,Mason Sanchez,1979-03-07,S,M,40000,0,Clerical,0,1,1028 Royal Oak Rd.,,171-555-0123,10/05/2019 00:00,10/05/2024
28814,612,Anna Butler,1991-03-22,M,F,50000,0,Skilled Manual,1,0,8970 Birchwood,,306-555-0162,29/05/2019 00:00,29/05/2024
28815,374,Lauren James,1991-04-25,M,F,50000,0,Skilled Manual,1,0,2313 Pastel Drive,,244-555-0142,21/05/2019 00:00,21/05/2024
28894,206,Maurice Xu,1966-08-03,M,M,100000,3,Management,1,4,"11, quai de l´ Iton",,1 (11) 500 555-0119,28/05/2019 00:00,28/05/2024
28920,176,Renée Alvarez,1967-09-21,S,F,120000,5,Management,0,4,Postfach 66 16 16,,1 (11) 500 555-0119,10/05/2019 00:00,10/05/2024
28925,5,Warren Lu,1996-04-03,M,M,70000,0,Professional,1,2,8979 Adams Dr.,,1 (11) 500 555-0135,19/05/2019 00:00,19/05/2024
28926,27,Danny Schmidt,1996-05-15,S,M,70000,0,Professional,0,2,1192 Tosca Way,,1 (11) 500 555-0174,16/05/2019 00:00,16/05/2024
28938,39,Sarah Moore,1994-10-04,M,F,80000,0,Professional,1,3,8494 Rollingwood Dr.,,1 (11) 500 555-0154,06/05/2019 00:00,06/05/2024
28965,547,Trinity Morris,1969-08-03,M,F,40000,0,Professional,1,2,1807 West Cliff Pl.,,148-555-0119,08/05/2019 00:00,08/05/2024
28970,546,Danielle Peterson,1958-06-25,S,F,60000,0,Management,1,2,3325 Taylor,,188-555-0114,08/05/2019 00:00,08/05/2024
28975,302,Walter Gill,1960-07-06,M,M,40000,0,Professional,1,2,3861 Las Lomas Way,,811-555-0195,09/05/2019 00:00,09/05/2024
29018,301,Drew Luo,1970-06-13,M,M,60000,1,Professional,1,1,7316 Starflower Dr.,,874-555-0182,22/05/2019 00:00,22/05/2024
29029,539,Marcus Bennett,1972-08-27,S,M,70000,1,Skilled Manual,1,2,252 Cunha Ct.,,761-555-0188,25/05/2019 00:00,25/05/2024
29031,611,Brandon Chen,1972-06-10,M,M,70000,1,Skilled Manual,1,2,6325 El Pueblo Place,,321-555-0114,13/05/2019 00:00,13/05/2024
29039,641,Xavier Hayes,1989-10-26,S,M,70000,5,Professional,0,2,2652 Eastgate,,782-555-0135,01/05/2019 00:00,01/05/2024
29077,369,Blake Henderson,1997-11-23,S,M,70000,0,Skilled Manual,1,2,9365 G St.,,926-555-0187,10/05/2019 00:00,10/05/2024
29101,14,Monique Rubio,1974-06-08,S,F,40000,0,Clerical,1,2,5385 Sony Hill Circle,,1 (11) 500 555-0177,03/05/2019 00:00,03/05/2024
29104,69,Nathan Zhang,1995-07-16,M,M,40000,0,Skilled Manual,0,2,7538 Adobe Dr,,509-555-0189,09/05/2019 00:00,09/05/2024
29119,7,Lee Oliver,1978-10-13,S,M,100000,0,Management,0,3,2345 Firestone Drive,,1 (11) 500 555-0189,03/05/2019 00:00,03/05/2024
29125,648,Andrea Reed,1994-12-10,M,F,60000,0,Professional,1,2,8565 Marie Drive,,912-555-0135,14/05/2019 00:00,14/05/2024
29161,348,Thomas Martinez,1979-07-24,S,M,60000,4,Professional,0,1,3008 Lolita Drive,,162-555-0144,01/05/2019 00:00,01/05/2024
29197,69,Morgan Brown,1973-07-04,S,F,60000,1,Skilled Manual,0,2,4647 Maywood Lane,,604-555-0190,15/05/2019 00:00,15/05/2024
29205,383,David Long,1976-11-16,M,M,80000,0,Skilled Manual,1,2,1180 Rhea Ct,,415-555-0123,31/05/2019 00:00,31/05/2024
29227,307,Levi Patel,1954-01-05,S,M,70000,0,Management,1,2,5309 Diane Ct.,,534-555-0178,15/05/2019 00:00,15/05/2024
29231,69,Brittany Simmons,1983-07-13,S,F,80000,3,Professional,0,2,7378 Fairfield Avenue,,197-555-0115,09/05/2019 00:00,09/05/2024
29263,300,Nathan Li,1956-05-24,M,M,70000,0,Management,0,2,2025 Sunset Meadows,,667-555-0117,31/05/2019 00:00,31/05/2024
29296,18,Nichole Luo,1986-11-20,S,F,110000,0,Management,0,3,2427 Arnold Dr,,1 (11) 500 555-0110,08/05/2019 00:00,08/05/2024
29299,15,Bethany Kumar,1980-10-18,M,F,60000,0,Skilled Manual,1,1,4716 Mayhew Way,,1 (11) 500 555-0141,09/05/2019 00:00,09/05/2024
29311,23,Marie Carlson,1982-05-10,S,F,60000,0,Skilled Manual,1,1,3740 Azalea Avenue,,1 (11) 500 555-0156,26/05/2019 00:00,26/05/2024
29313,28,Jésus Sanz,1981-10-08,M,M,60000,0,Skilled Manual,1,1,4459 Kingswood Circle,,1 (11) 500 555-0111,10/05/2019 00:00,10/05/2024
29314,24,Meredith Malhotra,1981-11-06,M,F,60000,0,Skilled Manual,1,1,7539 Shepberry Court,,1 (11) 500 555-0179,23/05/2019 00:00,23/05/2024
29329,547,Lucas Campbell,1999-02-18,S,M,30000,0,Skilled Manual,1,2,2382 Arbor Drive,,780-555-0119,18/05/2019 00:00,18/05/2024
29358,244,Priscilla Chande,1988-08-01,M,F,40000,0,Clerical,0,0,3639 Blackridge Drive,,1 (11) 500 555-0179,03/05/2019 00:00,03/05/2024
29359,245,Harold Fernandez,1988-11-20,M,M,40000,0,Clerical,0,0,1105 N. 48th St,,1 (11) 500 555-0125,16/05/2019 00:00,16/05/2024
29360,261,Bryant Rodriguez,1988-09-09,S,M,40000,0,Professional,0,0,7008 Mines Road,,1 (11) 500 555-0151,05/05/2019 00:00,05/05/2024
29362,127,Emmanuel Chandra,1987-09-26,S,M,20000,1,Manual,1,1,Kalkweg 4435,,1 (11) 500 555-0143,14/05/2019 00:00,14/05/2024
29363,147,Cristina Jai,1987-12-25,S,F,20000,1,Manual,1,1,Postfach 22 99 99,,1 (11) 500 555-0191,07/05/2019 00:00,07/05/2024
29365,175,Cheryl Carlson,1986-01-07,S,F,20000,1,Manual,1,1,Helsenbergbogen 6,,1 (11) 500 555-0161,04/05/2019 00:00,04/05/2024
29366,237,Dominic Patel,1987-07-11,S,M,40000,0,Professional,0,0,7334 Sterling Hill,,1 (11) 500 555-0163,23/05/2019 00:00,23/05/2024
29367,266,Randy Ye,1987-03-13,S,M,40000,0,Professional,0,0,5417 N Jackson Way,,1 (11) 500 555-0166,24/05/2019 00:00,24/05/2024
29368,270,Jermaine Kapoor,1987-06-12,S,M,40000,0,Professional,0,0,8947 Rio Grande Drive,,1 (11) 500 555-0117,09/05/2019 00:00,09/05/2024
29371,160,Matthew Walker,1986-12-14,M,M,20000,2,Manual,1,0,Auf der Krone 75,,1 (11) 500 555-0178,03/05/2019 00:00,03/05/2024
29378,183,Dominic Vance,1985-02-13,M,M,30000,1,Skilled Manual,0,2,"432, avenue de l´ Union Centrale",,1 (11) 500 555-0123,14/05/2019 00:00,14/05/2024
29423,209,Tony Luo,1996-06-08,S,M,20000,0,Manual,0,1,"705, boulevard du Montparnasse",,1 (11) 500 555-0135,25/05/2019 00:00,25/05/2024
